name,lng,lat,category,address,poi_type,rating,avg_cost,source,comment_num,popularity,season_winter,season_summer,sort_score,activity_type,amap_uid,coord_source,match_status,drift_m,needs_review,coord_fixed_on
长寿国家森林公园,127.241253,45.624647,景点,黑龙江省哈尔滨市宾县宾西镇南15公里处,旅游景点;公园,4.6,,baidu,73.0,73.0,0.9,0.7,0.8883508558315967,0,B01C30J532,amap,exact,1386.2,True,2026-09-04
蹲吨私教健身工作室,126.687675,45.737896,景点,嵩山路027号,运动健身;健身中心,4.7,,baidu,50.0,50.0,0.9,0.7,0.887575807244714,0,B0KR67ZLNO,amap,exact,8.9,False,2026-09-04
哈尔滨名都滑雪场,126.657416,45.664157,景点,哈尔滨市香坊区哈平路215号,运动健身;体育场馆,4.6,,baidu,68.0,68.0,1.0,0.3,0.8875687826351653,0,B0FFFU1QZI,amap,contains,94.4,False,2026-09-04
帽儿山高山滑雪场,127.452381,45.250935,景点,黑龙江省哈尔滨市尚志市G10帽儿山运动员村西帽儿山高山滑雪场,运动健身;体育场馆,4.6,80.0,baidu,64.0,64.0,1.0,0.3,0.886763294073571,0,B0FFK1Q8RM,amap,exact,668.2,True,2026-09-04
呼兰区美术馆,126.5367897,45.8746936,景点,黑龙江省哈尔滨市呼兰区学院路336号美术馆,旅游景点;其他,4.8,,baidu,31.0,31.0,0.9,0.7,0.8857283349333833,0,,baidu_wgs2gcj,none,,False,2026-09-04
炫腹健身私教工作室(麦德龙店),126.584546,45.730606,景点,埃德蒙顿路211-2号,运动健身;健身中心,4.8,,baidu,31.0,31.0,0.9,0.7,0.8857283349333833,0,B0FFGMP4G2,amap,exact,3.0,False,2026-09-04
四季健身工作室,126.649382,45.735363,景点,黑龙江省哈尔滨市香坊区文景街49-2号a区,运动健身;健身中心,5.0,,baidu,15.0,15.0,0.9,0.7,0.8853162245065211,0,B0HDYZQV7E,amap,contains,37.0,False,2026-09-04
哈尔滨莫斯科商场旧址,126.641279,45.757828,景点,哈尔滨市南岗区红军街54号,旅游景点;文物古迹,5.0,,baidu,15.0,15.0,0.9,0.7,0.8853162245065211,0,B0FFFAKNWP,amap,exact,10.9,False,2026-09-04
英杰风景区,127.350315,45.658802,景点,哈尔滨市宾县英杰村,旅游景点;其他,5.0,,baidu,15.0,15.0,0.9,0.7,0.8853162245065211,0,B0MBMY67P7,amap,contains,54.9,False,2026-09-04
兴隆国家森林公园,128.288669,46.452687,景点,哈尔滨市通河县203省道,旅游景点;公园,5.0,,baidu,15.0,15.0,0.9,0.7,0.8853162245065211,0,B01C31DKT7,amap,exact,6.4,False,2026-09-04
马家沟河丽水公园(木介街),126.642574,45.747388,景点,黑龙江省哈尔滨市南岗区海城街隆庆·河畔家园南门,旅游景点;公园,5.0,,baidu,15.0,15.0,0.9,0.7,0.8853162245065211,0,B0FFH95CK1,amap,exact,2.8,False,2026-09-04
太阳岛国家湿地公园,126.536666,45.798161,景点,哈尔滨市政府大厦对面,旅游景点;公园,4.6,,baidu,58.0,58.0,0.9,0.7,0.8839159856697965,0,B01C319H1G,amap,contains,232.9,False,2026-09-04
兆麟公园,126.624136,45.779295,景点,黑龙江省哈尔滨市道里区友谊路74号,旅游景点;公园,4.6,,baidu,57.0,57.0,0.9,0.7,0.8827077528274053,0,BV09150247,amap,exact,251.7,False,2026-09-04
承旭公园,126.336772,45.363873,景点,哈尔滨市双城区第八小学附近,旅游景点;公园,4.7,,baidu,49.0,49.0,0.9,0.7,0.8811084833867984,0,B0FFF2BPOV,amap,exact,44.1,False,2026-09-04
月牙湾风景区,126.756126,45.872271,景点,黑龙江省哈尔滨市道外区民主镇,旅游景点;风景区,5.0,,baidu,14.0,14.0,0.9,0.7,0.8811014587772497,0,B0JUS5PUKD,amap,exact,137.8,False,2026-09-04
巴彦港公园,127.5485942,46.0432630,景点,哈尔滨市巴彦县巴彦港客运站旁,旅游景点;公园,5.0,,baidu,13.0,13.0,0.9,0.7,0.8764464841829209,0,,baidu_wgs2gcj,none,,False,2026-09-04
9號台球棋牌会所,126.7693707,45.7460212,景点,金香路82号2楼,运动健身;体育场馆,5.0,,baidu,13.0,13.0,0.9,0.7,0.8764464841829209,0,,baidu_wgs2gcj,none,,False,2026-09-04
马迭尔嘉年华冰镜王国,126.625605,45.784089,景点,斯大林街2-1号,旅游景点;游乐园,5.0,,baidu,13.0,13.0,1.0,0.3,0.8764464841829209,0,B0K65ABCPN,amap,exact,15.2,False,2026-09-04
逐鲨体育飞人篮球培训机构(会展中心店),126.7025,45.754688,景点,红旗大街301号,运动健身;体育场馆,5.0,,baidu,13.0,13.0,0.9,0.7,0.8764464841829209,0,B0K2Z7X05T,amap,contains,391.9,False,2026-09-04
四季公园,126.533964,45.871801,景点,哈尔滨市呼兰区翰林晨霞D3附近,旅游景点;公园,5.0,,baidu,13.0,13.0,0.9,0.7,0.8764464841829209,0,B01C31758E,amap,exact,2.8,False,2026-09-04
哈尔滨冰球馆,126.64248,45.768009,景点,八区街1号,运动健身;体育场馆,4.6,,baidu,54.0,54.0,1.0,0.3,0.8764324349638233,0,B01C30JNN2,amap,exact,22.1,False,2026-09-04
尤尼克斯莱维羽毛球会馆,126.589001,45.697548,景点,黑龙江省哈尔滨市南岗区南兴街26号,运动健身;体育场馆,4.8,,baidu,24.0,24.0,0.9,0.7,0.8737677664083171,0,B0JU49CHKH,amap,exact,75.2,False,2026-09-04
贝力健身工作室,126.534554,45.742028,景点,群力第一大道1962号,运动健身;健身中心,4.6,,baidu,53.0,53.0,0.9,0.7,0.8734820989533332,0,B0J0XME0CU,amap,exact,8.8,False,2026-09-04
黑咖私教健身会馆,126.620837,45.719296,景点,延兴路54-8号（学府经典A区底商）,运动健身;健身中心,4.7,,baidu,40.0,40.0,0.9,0.7,0.8733111667876461,0,B0K1U59P57,amap,exact,20.9,False,2026-09-04
哈尔滨市八区体育场,126.6379279,45.7687975,景点,八区三巷与八区街交叉口东北角,运动健身;体育场馆,4.7,,baidu,39.0,39.0,0.9,0.7,0.8723136722317184,0,,baidu_wgs2gcj,none,,False,2026-09-04
青年之家塔楼,126.587362,45.79576,景点,太阳岛风景区,旅游景点,5.0,,baidu,12.0,12.0,0.9,0.7,0.8709907041000304,0,B0FFI9JEBU,amap,exact,1.1,False,2026-09-04
引力健身,126.617833,45.726706,景点,振兴街29号,运动健身;健身中心,5.0,,baidu,12.0,12.0,0.9,0.7,0.8709907041000304,0,B0JAH7HMCG,amap,exact,8.3,False,2026-09-04
江野营地,126.766955,45.938488,景点,黑龙江省哈尔滨市呼兰区河口湿地公园7号门东南侧,旅游景点;其他,5.0,,baidu,12.0,12.0,0.9,0.7,0.8709907041000304,0,B0KUH9GWM5,amap,exact,28.6,False,2026-09-04
乔氏台球(远大购物中心店),126.608644,45.720196,景点,群力第四大道1629号三楼,运动健身;体育场馆,5.0,,baidu,12.0,12.0,0.9,0.7,0.8709907041000304,0,B0L6L1J2QP,amap,exact,4643.8,True,2026-09-04
喜鹊公园,128.752297,45.983472,景点,哈尔滨市通河县榆树街与云燕街交叉路口往北约200米,旅游景点;公园,5.0,,baidu,12.0,12.0,0.9,0.7,0.8709907041000304,0,B01C31BNP9,amap,exact,15.6,False,2026-09-04
南直公园,126.703386,45.767126,景点,哈尔滨市道外区先锋路远大中央公园北侧约30米,旅游景点;公园,5.0,,baidu,12.0,12.0,0.9,0.7,0.8709907041000304,0,B0HR4UZ1T6,amap,exact,3.6,False,2026-09-04
鲸鱼悦府公园,126.6857548,45.6902729,景点,哈尔滨市香坊区拥军路立汇美罗湾-2期西侧约140米,旅游景点;公园,5.0,,baidu,12.0,12.0,0.9,0.7,0.8709907041000304,0,,baidu_wgs2gcj,none,,False,2026-09-04
实劳岩跆拳道(远大购物中心群力店),126.661612,45.734127,景点,黑龙江省哈尔滨市道里区群力大道1176号远大购物中心,运动健身;体育场馆,5.0,,baidu,12.0,12.0,0.9,0.7,0.8709907041000304,0,B0FFILUZ1K,amap,exact,8058.5,True,2026-09-04
哈尔滨极乐寺,126.665425,45.777975,景点,哈尔滨市南岗区东大直街9号,旅游景点;寺庙,4.6,,baidu,52.0,52.0,0.9,0.7,0.8703912707518673,0,B0G0D63R6T,amap,contains,92.7,False,2026-09-04
哈尔滨吉华长寿山滑雪场,127.2565511,45.6199831,景点,哈尔滨市宾县长寿山国家森林公园内,运动健身;体育场馆,4.6,291.0,baidu,52.0,52.0,1.0,0.3,0.8703912707518673,0,,baidu_wgs2gcj,none,,False,2026-09-04
名仕台球CLUB(文林街店),126.6464594,45.7440563,景点,文林街63号北大青鸟培训中心隔壁,运动健身;体育场馆,4.7,,baidu,37.0,37.0,0.9,0.7,0.8701173109794647,0,,baidu_wgs2gcj,none,,False,2026-09-04
一周速瘦健身连锁机构工作室(秋林店),126.644901,45.759913,景点,黑龙江省哈尔滨市南岗区东大直街323号大世界写字楼12楼11号,运动健身;健身中心,4.7,,baidu,36.0,36.0,0.9,0.7,0.8689278104292036,0,B0FFIJKSTP,amap,contains,0.4,False,2026-09-04
程可瑜伽(会展店),126.70309,45.750809,景点,长江路398号双子金座12层,运动健身;其他,4.8,,baidu,21.0,21.0,0.9,0.7,0.8669585782190272,0,B0I134LS8O,amap,exact,13.2,False,2026-09-04
本末健身AMO|VIVA轻食(湿地moho店),126.551969,45.725594,景点,丽江路与群力第六大道交汇处群力湿地MOHO103号摊位,运动健身;健身中心,4.6,,baidu,51.0,51.0,0.9,0.7,0.8669257967077997,0,B0ID27V1R5,amap,exact,41.3,False,2026-09-04
伊索台球会所(翠湖天地店),126.5373182,45.7319241,景点,群力翠湖新天地7号楼1层09号商铺,运动健身;体育场馆,4.6,,baidu,51.0,51.0,0.9,0.7,0.8669257967077997,0,,baidu_wgs2gcj,none,,False,2026-09-04
哈尔滨·新潟友谊园,126.5930310,45.7939776,景点,曲桥太阳岛内,旅游景点;公园,4.6,,baidu,51.0,51.0,0.9,0.7,0.8669257967077997,0,,baidu_wgs2gcj,none,,False,2026-09-04
程可瑜伽普拉提(哈西万达店),126.594826,45.702009,景点,中兴大道160号万达写字楼21层13号,运动健身;其他,4.7,,baidu,33.0,33.0,0.9,0.7,0.8650595921043389,0,B0I13AQU52,amap,contains,180.0,False,2026-09-04
乔氏台球(群力第六大道店),126.522075,45.721793,景点,群力第六大道3534号2楼,运动健身;体育场馆,5.0,,baidu,11.0,11.0,0.9,0.7,0.864907392230782,0,B0IKGH65WM,amap,contains,100.4,False,2026-09-04
禅熙瑜伽普拉提私教工作室(闽江路店),126.690907,45.748137,景点,闽江路248号金地大厦3单元801室（闽江路与嵩山路交口）,运动健身;其他,4.8,,baidu,20.0,20.0,0.9,0.7,0.8643079588826188,0,B0I1B4O1PK,amap,exact,0.3,False,2026-09-04
航空生态园,126.645047,45.59353,景点,哈尔滨市平房区友协大街,旅游景点;公园,4.8,,baidu,19.0,19.0,0.9,0.7,0.8614419181867141,0,B01C31897Z,amap,exact,37.6,False,2026-09-04
飞扬网羽俱乐部,126.4948,45.706747,景点,黑龙江省哈尔滨市道里区新发镇建国村,运动健身;体育场馆,4.8,,baidu,19.0,19.0,0.9,0.7,0.8614419181867141,0,B0KACDO6YV,amap,exact,0.3,False,2026-09-04
哈尔滨普罗旺斯薰衣草庄园,126.939367,45.735118,景点,哈尔滨市香坊区长江路延线16公里处(向阳镇东方红社区),旅游景点;其他,4.5,,baidu,249.0,249.0,0.9,0.7,0.8606668695998314,0,B0FFGXTQA8,amap,exact,140.0,False,2026-09-04
北方森林动物园,127.108813,45.392484,景点,哈尔滨市阿城区哈牡高速(46公里处),旅游景点;风景区,4.5,,baidu,97.0,97.0,0.9,0.7,0.8596834242630014,0,B0FFIA9IBZ,amap,contains,278.2,False,2026-09-04
帽儿山,127.571516,45.307556,景点,黑龙江省哈尔滨市尚志市帽儿山镇吕家围子村,旅游景点;风景区,4.5,,baidu,93.0,93.0,0.9,0.7,0.8594633198304727,0,B01C30IPRN,amap,exact,227.1,False,2026-09-04
乐享舞蹈(新阳路店),126.605538,45.746867,景点,黑龙江省哈尔滨市道里区通达街347号银恒大厦22层701室,运动健身;其他,4.7,,baidu,29.0,29.0,0.9,0.7,0.8591917015945864,0,B0HUD7KQSA,amap,exact,6.2,False,2026-09-04
黑龙江大学-博物馆,126.617833,45.7062,景点,哈尔滨市南岗区学府路74号,旅游景点;博物馆,4.6,,baidu,50.0,50.0,0.9,0.7,0.8589505233334114,0,B0FFF5UR0G,amap,exact,1.3,False,2026-09-04
不止普拉提工作室,126.523894,45.800764,景点,钻石湾28号楼三单元101,运动健身;其他,4.6,,baidu,50.0,50.0,0.9,0.7,0.8589505233334114,0,B0L1ZUNC67,amap,exact,0.7,False,2026-09-04
Awake Pilates醒普拉提,126.591654,45.69326,景点,复旦街辰能溪树庭院南区S1-1-8商服（3号门旁）,运动健身;其他,4.6,,baidu,50.0,50.0,0.9,0.7,0.8589505233334114,0,B0K1ADWLGD,amap,exact,7.9,False,2026-09-04
昕孕瑜伽(哈尔滨店),126.593152,45.700962,景点,中兴大道160号万达b1写字楼2302,运动健身;其他,4.6,,baidu,50.0,50.0,0.9,0.7,0.8589505233334114,0,B0J2SSQLC3,amap,contains,0.1,False,2026-09-04
优肯私人健身,126.529539,45.738512,景点,哈尔滨市群力新区朗江路6-9栋商服,运动健身;健身中心,4.6,,baidu,50.0,50.0,0.9,0.7,0.8589505233334114,0,B0K60SWZQT,amap,exact,1.7,False,2026-09-04
敖麓谷雅AOLUGUYA酒店游泳健身,126.505318,45.797869,景点,创新三路800号敖麓谷雅酒店5楼,运动健身;体育场馆,4.8,,baidu,18.0,18.0,0.9,0.7,0.8584588006649962,0,B0FFKTDE38,amap,exact,0.5,False,2026-09-04
来力台球(中山路店),126.670643,45.733246,景点,中山路126-8号1-2层,运动健身;体育场馆,5.0,,baidu,10.0,10.0,0.9,0.7,0.8581028871145246,0,B0JRPANGI8,amap,contains,12.1,False,2026-09-04
球先生台球会馆(松北店),126.516859,45.827162,景点,祥安北大街1339号,运动健身;体育场馆,5.0,,baidu,10.0,10.0,0.9,0.7,0.8581028871145246,0,B0FFMB8XET,amap,contains,4.3,False,2026-09-04
半山湖露营基地,127.342143,45.592815,景点,黑龙江省哈尔滨市宾县宾西镇老营盘屯,旅游景点;其他,5.0,,baidu,10.0,10.0,0.9,0.7,0.8581028871145246,0,B0JUKD3QJK,amap,exact,14.0,False,2026-09-04
厉母山旅游景区,127.563469,44.511559,景点,哈尔滨市五常市近郊004乡道,旅游景点;风景区,5.0,,baidu,10.0,10.0,0.9,0.7,0.8581028871145246,0,B01C319GTP,amap,exact,0.0,False,2026-09-04
天恒山公园,126.7933506,45.8068497,景点,黑龙江省哈尔滨市道外区团结镇东巨路,旅游景点;公园,4.5,,baidu,71.0,71.0,0.9,0.7,0.8579085395836747,0,,baidu_wgs2gcj,none,,False,2026-09-04
中国哈尔滨森林博物馆,126.6328020,45.7177612,景点,黑龙江省哈尔滨市南岗区哈平路街道东北林业大学,旅游景点;博物馆,4.5,,baidu,69.0,69.0,0.9,0.7,0.8575526260332029,0,,baidu_wgs2gcj,none,,False,2026-09-04
黑龙江鸡冠山国家地质公园,128.228719,46.163072,景点,黑龙江省哈尔滨市木兰县浓河林场,旅游景点;其他,4.5,,baidu,66.0,66.0,0.9,0.7,0.8569812911232351,0,B0L19NGZ82,amap,exact,406.9,False,2026-09-04
吊水壶国家森林公园,127.518435,45.516782,景点,哈尔滨市金龙山国际旅游度假区,旅游景点;公园,4.5,,baidu,63.0,63.0,0.9,0.7,0.8562132671459012,0,B01C319GXR,amap,exact,2665.2,True,2026-09-04
汇乔台球俱乐部(太平桥百盛店),126.674786,45.782505,景点,哈尔滨市南通大街126号,运动健身;体育场馆,4.8,,baidu,17.0,17.0,0.9,0.7,0.8553117755871402,0,B0KKR7XOHW,amap,exact,0.5,False,2026-09-04
知青公园,126.780152,45.798886,景点,哈尔滨市道外区东巨路,旅游景点;公园,4.5,,baidu,60.0,60.0,0.9,0.7,0.8550097173765425,0,BV10737340,amap,exact,606.2,True,2026-09-04
聚鼎台球棋牌会馆,126.6164348,45.7700228,景点,通江街27号2层,运动健身;体育场馆,4.6,,baidu,47.0,47.0,0.9,0.7,0.8506240194815837,0,,baidu_wgs2gcj,contains,,True,2026-09-04
张翔得美术馆,126.672457,45.778646,景点,哈尔滨市南岗区南通大街103号,旅游景点;其他,5.0,,baidu,9.0,9.0,0.9,0.7,0.8501276137401363,0,B0FFFAL1R9,amap,exact,6.1,False,2026-09-04
平房翠柳公园,126.650688,45.590229,景点,平新镇政府东侧,旅游景点;公园,5.0,,baidu,9.0,9.0,0.9,0.7,0.8501276137401363,0,B01C319H6M,amap,contains,89.0,False,2026-09-04
乔氏台球(融江路店),126.537476,45.726978,景点,融江路群力家园-K区,运动健身;体育场馆,5.0,,baidu,9.0,9.0,0.9,0.7,0.8501276137401363,0,B0L2HK9WFT,amap,exact,1625.7,True,2026-09-04
保国游园,126.672278,45.585151,景点,哈尔滨市平房区联盟大街14号,旅游景点;公园,5.0,,baidu,9.0,9.0,0.9,0.7,0.8501276137401363,0,B0FFKCL2WR,amap,contains,21.5,False,2026-09-04
乔氏独牙台球俱乐部,126.652838,45.784026,景点,黑龙江省哈尔滨市道外区南勋街44号副1至1层,运动健身;体育场馆,5.0,,baidu,9.0,9.0,0.9,0.7,0.8501276137401363,0,B0K23ZQ7D3,amap,exact,19.2,False,2026-09-04
乐8台球会馆,128.747495,45.975771,景点,黑龙江省哈尔滨市通河县通江大街96号,运动健身;体育场馆,5.0,,baidu,9.0,9.0,0.9,0.7,0.8501276137401363,0,B0FFGW3LOT,amap,exact,14.1,False,2026-09-04
哈尔滨松北区桃雅马术俱乐部,126.3994791,45.8227314,景点,003乡道赵木铺,运动健身;体育场馆,5.0,,baidu,9.0,9.0,0.9,0.7,0.8501276137401363,0,,baidu_wgs2gcj,none,,False,2026-09-04
塔佤瑜伽(万象上东店),126.659006,45.735033,景点,万象上东A座AS-11号商服,运动健身;其他,4.6,,baidu,45.0,45.0,0.9,0.7,0.8490177254314282,0,B0G3V4B8AQ,amap,exact,16.5,False,2026-09-04
重塑健身工作室,126.693725,45.741262,景点,红旗大街168号302,运动健身;健身中心,4.6,,baidu,44.0,44.0,0.9,0.7,0.8481185754091836,0,B0K2CDXISO,amap,contains,6.7,False,2026-09-04
所以健身工作室,126.599013,45.765463,景点,上海街6号A栋6层5号,运动健身;健身中心,4.7,,baidu,23.0,23.0,0.9,0.7,0.8480694031423419,0,B0FFHWIUY3,amap,exact,0.4,False,2026-09-04
禅熙瑜伽普拉提女子塑型(哈西店),126.5844762,45.6976089,景点,哈尔滨大街金爵万象三期1号楼18层1806室,运动健身;其他,4.7,,baidu,23.0,23.0,0.9,0.7,0.8480694031423419,0,,baidu_wgs2gcj,none,,False,2026-09-04
船舶博物馆,126.684362,45.774102,景点,哈尔滨市南岗区南通大街145号启航活动中心一楼,旅游景点;博物馆,4.5,,baidu,54.0,54.0,0.9,0.7,0.8462055400753975,0,B0FFF4VYF4,amap,contains,0.5,False,2026-09-04
哈尔滨音乐博物馆(群力馆),126.5885,45.808683,景点,哈尔滨市道里区友谊西路音乐主题广场,旅游景点;博物馆,4.6,,baidu,41.0,41.0,0.9,0.7,0.8456365467019458,0,B0HGZZ27EP,amap,exact,6879.0,True,2026-09-04
金山公园,127.163713,44.934987,景点,哈尔滨市五常市五常镇亚臣路与金山大街交叉口北500米,旅游景点;公园,4.6,,baidu,41.0,41.0,0.9,0.7,0.8456365467019458,0,BV09313990,amap,exact,110.0,False,2026-09-04
悦享运动康复健体中心,126.5989563,45.6941292,景点,爱家胡同26号爱达壹号A14-3号门市,运动健身,4.6,125.0,baidu,41.0,41.0,0.9,0.7,0.8456365467019458,0,,baidu_wgs2gcj,none,,False,2026-09-04
哈尔滨铁路博物馆,126.635634,45.750407,景点,黑龙江省哈尔滨市南岗区西大直街86号,旅游景点;博物馆,4.8,,baidu,14.0,14.0,0.9,0.7,0.8437726836350012,0,B0FFI6HYDB,amap,exact,2.3,False,2026-09-04
精武泓胜泰拳散打搏击旗舰店(旗舰店),126.6106271,45.7049068,景点,中兴大道99号哈西商厦6楼（嘉兴影城旁）,运动健身;体育场馆,4.7,,baidu,21.0,21.0,0.9,0.7,0.8434191116210457,0,,baidu_wgs2gcj,none,,False,2026-09-04
江畔公园(江畔路),126.634534,45.786488,景点,哈尔滨市道外区北十二道街与江畔路交口西南70米,旅游景点;公园,4.5,,baidu,53.0,53.0,0.9,0.7,0.8432552040649074,0,B01C30IACX,amap,exact,1117.4,True,2026-09-04
巴彦生态园,127.4289501,46.0802322,景点,哈尔滨市巴彦县集市路,旅游景点;公园,5.0,,baidu,8.0,8.0,0.9,0.7,0.8410799166413001,0,,baidu_wgs2gcj,none,,False,2026-09-04
乔氏蓝冠台球(信恒店),126.7094829,45.7599065,景点,南直路257号茶马古道市场管理有限公司古玩城负一层70号,运动健身;体育场馆,5.0,,baidu,8.0,8.0,0.9,0.7,0.8410799166413001,0,,baidu_wgs2gcj,none,,False,2026-09-04
泰古泰拳综合格斗馆,126.633719,45.682355,景点,健宁路66号鲁商凤凰城(南门)14栋11号商服,运动健身;体育场馆,5.0,,baidu,8.0,8.0,0.9,0.7,0.8410799166413001,0,B0GKC5TBZ2,amap,exact,17.4,False,2026-09-04
冠军台球(五瑞街店),126.627369,45.73455,景点,五瑞街44号,运动健身;体育场馆,5.0,,baidu,8.0,8.0,0.9,0.7,0.8410799166413001,0,B0FFMBQAQE,amap,exact,18.7,False,2026-09-04
东北农业大学-体育馆,126.7288476,45.7400359,景点,黑龙江省哈尔滨市香坊区木材街59号,运动健身;体育场馆,5.0,,baidu,8.0,8.0,0.9,0.7,0.8410799166413001,0,,baidu_wgs2gcj,none,,False,2026-09-04
黑8台球会所(学院路志华店),126.5504355,45.8733429,景点,学院路泓林金色地标3期12栋3楼17号（棒棒糖KTV后身）,运动健身;体育场馆,5.0,,baidu,8.0,8.0,0.9,0.7,0.8410799166413001,0,,baidu_wgs2gcj,none,,False,2026-09-04
哈尔滨石油学院-体育馆,126.563272,45.845166,景点,黑龙江省哈尔滨市松北区松浦路297号哈尔滨石油学院内,运动健身;体育场馆,5.0,,baidu,8.0,8.0,0.9,0.7,0.8410799166413001,0,B0HB3O9DW1,amap,exact,4.6,False,2026-09-04
太阳岛中心湿地,126.590329,45.795407,景点,警备路3号太阳岛风景区内,旅游景点;公园,5.0,,baidu,8.0,8.0,0.9,0.7,0.8410799166413001,0,B0FFFAGB09,amap,exact,26.1,False,2026-09-04
哈尔滨逐鲨体育(青年宫店),126.6233740,45.7820441,景点,黑龙江省哈尔滨市道里区斯大林街4号青年宫院内,运动健身;体育场馆,5.0,,baidu,8.0,8.0,0.9,0.7,0.8410799166413001,0,,baidu_wgs2gcj,none,,False,2026-09-04
长寿山庄旅游风景区,128.520592,45.494262,景点,黑龙江省哈尔滨市延寿县延中公路年贵屯,旅游景点;风景区,5.0,,baidu,8.0,8.0,0.9,0.7,0.8410799166413001,0,B0L2G9T38H,amap,exact,77.1,False,2026-09-04
哈尔滨超音速体育运动中心,126.691732,45.703493,景点,进乡街占先网球俱乐部旁,运动健身;体育场馆,5.0,,baidu,8.0,8.0,0.9,0.7,0.8410799166413001,0,B0I3VAEEL6,amap,exact,22.7,False,2026-09-04
壹台山风景区-龙泉驼峰旅游区,127.5613086,46.1940424,景点,黑龙江省哈尔滨市巴彦县福乡村壹台山风景区,旅游景点,4.5,,baidu,52.0,52.0,0.9,0.7,0.8401643758634416,0,,baidu_wgs2gcj,none,,False,2026-09-04
