city,amap_uid,name,lng,lat,type,typecode,address,adname
牡丹江市,B0L14S168H,观瀑桥,128.952655,44.05714,风景名胜;风景名胜相关;旅游景点,110000,莫延公路镜泊湖国家级风景名胜区内(南侧),宁安市
牡丹江市,B0L14S0TBJ,红色记忆陈列馆,128.949248,44.054932,风景名胜;风景名胜相关;旅游景点,110000,莫延公路镜泊湖国家级风景名胜区,宁安市
牡丹江市,B0KUFCRUOX,原界碑,131.199892,44.413988,风景名胜;风景名胜相关;旅游景点,110000,绥芬河国门景区内(东侧),绥芬河市
牡丹江市,B0KUFCQCMS,威虎山柴河九寨自然生态旅游区-水帘洞,129.29844,45.228315,风景名胜;风景名胜;风景名胜,110200,威虎山国家森林公园,海林市
牡丹江市,B0KUFC913H,G10绥满高速零起点,131.195417,44.413832,风景名胜;风景名胜相关;旅游景点,110000,绥芬河国门景区(东北角),绥芬河市
牡丹江市,B0KUBRV5K4,三道关公园-雾溪秘境,129.522446,44.779869,风景名胜;风景名胜相关;旅游景点,110000,通乡路牡丹江三道关国家森林公园内(西侧),爱民区
牡丹江市,B0KRM73GKE,音乐广场,129.079407,44.810508,风景名胜;公园广场;城市广场,110105,太阳岛风景街10号横道河子俄罗斯风情小镇,海林市
牡丹江市,B0K60U1VAI,人工湖(圆梦湖),129.514434,44.420042,风景名胜;风景名胜;风景名胜,110200,农经学院中专楼对面,西安区
牡丹江市,B0K0TCOT4X,书妆宠物生命纪念馆,129.577382,44.58212,风景名胜;风景名胜;纪念馆,110204,西海林街569号,爱民区
牡丹江市,B0J2DHOBLQ,东宁市天主教堂,131.131683,44.051868,风景名胜;风景名胜;教堂,110206,南山路1号旁边,东宁市
牡丹江市,B0IUNLE2KZ,渤海禅寺,129.443491,44.338569,风景名胜;风景名胜;寺庙道观,110205,大石桥西侧,宁安市
牡丹江市,B0HUN99TIN,渤海国上京龙泉府遗址-宫城一殿址,129.150203,44.133231,风景名胜;风景名胜相关;旅游景点,110000,镜泊湖国家级风景名胜区渤海上京龙泉府遗址景区内,宁安市
牡丹江市,B0H3SSJ77D,小提琴文化长廊,129.633246,44.543704,风景名胜;公园广场;城市广场,110105,小提琴广场内(南侧),东安区
牡丹江市,B0H2Y5XX9T,东北抗联伞兵英雄纪念碑,129.44466,44.515545,风景名胜;风景名胜;纪念馆,110204,,西安区
