name,lng,lat,category,address,poi_type,rating,avg_cost,source,comment_num
晶鑫牛排板面,126.663275,45.7034823,餐饮,联草街7-8号润禾香都城小区1栋1层8号,美食;小吃快餐店,3.7,12.0,baidu,8.0
小洋肥肥时尚火锅(滨才熹街商场店),126.5076479,45.8731497,餐饮,学院路800-43号,美食;中餐厅,3.9,55.0,baidu,50.0
大姐麻辣手擀面(下夹树街店),126.6191601,45.744008,餐饮,下夹树街140-2号,美食;小吃快餐店,3.6,12.0,baidu,4.0
好吃麻辣串,126.5293663,45.7139157,餐饮,哈双北路阳光颐养花园8栋1层10号,美食;小吃快餐店,3.8,15.0,baidu,6.0
野舍民宿(志华商城店),126.54677,45.8679809,住宿,志华商城10C栋1单元402,酒店;民宿,4.5,,baidu,0.0
五常市山林假日宾馆,127.2216388,44.708222,住宿,黑龙江省哈尔滨市五常市山河屯林业局斜对面(世纪豪情斜对面),酒店,3.5,,baidu,1.0
大富兴超市(文化桥东路店),127.1534704,44.9195896,购物,黑龙江省哈尔滨市五常市文化桥冠业二期18号楼,购物;超市,5.0,,baidu,1.0
食不可挡重庆鸡公煲,126.6291326,45.7513157,餐饮,公司街102-2号,美食;中餐厅,3.6,28.0,baidu,11.0
汐悦臻选客栈(中央大街人民广场地铁站),126.6032876,45.7708174,住宿,哈尔滨市工程街28号,酒店;其他,4.0,,baidu,0.0
春草公寓(曲线街分店),126.6182683,45.7470863,住宿,黑龙江省哈尔滨市南岗区曲线街与木工街交叉口（哈尔滨西苑中医医院南侧）,酒店,4.6,,baidu,0.0
临榆炸鸡腿(太平桥店),126.6714321,45.7814137,餐饮,南通大街新乐小区(路)43号43栋3单元1层4户号,美食;小吃快餐店,4.0,21.0,baidu,11.0
亨德士炸鸡汉堡(万象汇店),126.5316345,45.8098483,餐饮,世博路579号,美食;小吃快餐店,3.8,21.0,baidu,6.0
嘎嘎雷S炭火锅(河江街店),126.5969162,45.7541428,餐饮,河江街13号(顺丰速运旁)吃东北炭火锅就到嘎嘎雷S,美食;中餐厅,4.4,94.0,baidu,56.0
宝丽烧烤(宣庆街店),126.6679398,45.7490601,餐饮,芦家街道宣庆街14号(近哈市中级法院),美食;中餐厅,3.8,58.0,baidu,21.0
老宋大叔现烤牛肉干(松北区世博路),126.5086813,45.8072589,餐饮,黑龙江省哈尔滨市松北区世纪花园C区88号楼2号商服,美食;其他,4.2,71.0,baidu,1.0
悦动健身工厂(五常店),127.1481837,44.913945,景点,致富路爱心医院旁边,运动健身;健身中心,3.5,,baidu,1.0
北方宾馆(哈尔滨西站哈西万达广场店),126.5769369,45.7059746,住宿,北兴街247号,酒店,3.8,,baidu,1.0
花果切·鲜切水果(哈西店),126.5764022,45.6954404,购物,哈尔滨大街、南兴街、绥化路、中兴左街围合区域第S7栋1-2层08号,购物;商铺,3.5,,baidu,2.0
雪谷一米阳光客栈,128.131191,44.385281,住宿,哈尔滨市长青林场中国雪谷,酒店;其他,4.6,,baidu,1.0
小象酒店公寓(枫蓝国际店),126.6039676,45.695508,住宿,哈尔滨市复旦街73号枫蓝国际3栋16层,酒店,4.7,,baidu,0.0
撒哈达姆兰州辣子牛肉面(河山街店),126.5769551,45.7464298,餐饮,河山街79-2号,美食;小吃快餐店,4.1,25.0,baidu,58.0
哈尔滨沐丰精选宾馆,126.607659,45.7689586,住宿,东风街94号,酒店,3.7,,baidu,3.0
老味烧烤体院腰子(宣庆小区店),126.6683988,45.7492291,餐饮,宣庆街9-1号,美食;中餐厅,3.4,,baidu,15.0
正宗老道外砂锅扒肉馆(健康乐园店),126.5853743,45.7304746,餐饮,健康乐园西南3门旁,美食;中餐厅,3.5,,baidu,2.0
哈尔滨1号鞭蛋王,126.6169588,45.7310605,餐饮,汉广街146号,美食;中餐厅,4.2,67.0,baidu,3.0
大姐麻辣串,126.6472716,45.7528729,餐饮,永和街35-5,美食;中餐厅,3.4,,baidu,4.0
恬园果物,127.1505383,44.9217002,购物,文化路277,购物;商铺,3.5,,baidu,0.0
茶小季奶茶水果捞(北环街店),127.9588218,45.2185638,餐饮,糖酒楼北一门市(二中邮政储蓄附近),美食;其他,3.4,22.0,baidu,0.0
小院板面(南郡新城1期店),126.6561946,45.7000888,餐饮,南郡新城一期68-2号,美食;小吃快餐店,3.5,16.0,baidu,7.0
吾醉行鱼蛙自助火锅店,126.6158836,45.7115709,餐饮,测绘路31-2号,美食;其他,4.0,63.0,baidu,29.0
淘巷吉炸货铺(哈西店),126.5883838,45.7061509,餐饮,哈西大街318号全赢生鲜内,美食;小吃快餐店,3.7,11.0,baidu,14.0
草根涮串(金安奥运店),126.3131972,45.3695885,餐饮,金安奥运新城（新华街南),美食;小吃快餐店,3.9,35.0,baidu,5.0
泰平瞧麻辣烫安徽板面,126.6691284,45.783767,餐饮,新滨街53号(太平桥地铁站4A口步行250米),美食;小吃快餐店,3.4,,baidu,7.0
美尚家具全屋定制(电力茗苑店),126.5708476,45.8853501,购物,哈尔滨市呼兰区利民东一大街电力名苑西侧约50米,购物;家居建材,3.8,,baidu,1.0
甜啦啦鲜果茶(团结镇幸福里店),126.7758439,45.7864248,餐饮,同哈公路道外区东都幸福里（同哈公路南）,美食;其他,3.9,8.0,baidu,5.0
关东大院(锦秀丽都店),128.3118958,45.4450243,餐饮,延寿镇西同庆路锦绣丽都11号楼门市(新客运站东走20米农村信用社对面),美食;中餐厅,3.5,63.0,baidu,13.0
北京鸭掌王(辽河路店),126.6930725,45.7634266,餐饮,南直路街道红旗小区42栋2单元1层3号(辽河路43号),美食;其他,3.6,41.0,baidu,16.0
无名缘米粉(新三中店),126.5315163,45.7160805,餐饮,哈双北路阳光颐养花园12栋1层2号,美食;小吃快餐店,3.8,21.0,baidu,18.0
金涛鲜花,127.3954887,46.0806048,购物,北直路225号（老烟草商品楼楼下）,购物;商铺,3.4,0.0,baidu,2.0
妹惑音乐烤吧,126.5637955,45.7284452,餐饮,哈尔滨市道里区群力第七大道698号(漫步巴黎正北门),美食;中餐厅,3.6,,baidu,1.0
朋朋熟食店,126.7007789,45.7923437,餐饮,黑龙江省哈尔滨市道外区三棵树大街街道祥泰名苑-东区,美食;其他,5.0,,baidu,2.0
哈尔滨麗橙假日酒店(电力物业小区店),126.6131705,45.7734786,住宿,黑龙江省哈尔滨市道里区中央大街135号,酒店,3.9,,baidu,0.0
山东纯碱大馒头(辽河小区店),126.6863692,45.7600487,餐饮,淮河路376号,美食;小吃快餐店,3.6,,baidu,2.0
淮南牛肉汤·特色锅贴(木兰街店),126.620975,45.7332669,餐饮,通达小区6栋1层5号(木兰街75号)（住宅）,美食;小吃快餐店,3.8,14.0,baidu,12.0
恋十一生日蛋糕(公滨路店),126.7116192,45.7322605,餐饮,东站街58号,美食;蛋糕甜品店,3.6,58.0,baidu,15.0
会铕仓买,126.6531149,45.756269,购物,人和街56-2号,购物;便利店,3.5,,baidu,3.0
负二代炸串,129.5619718,46.3182537,餐饮,健康小区2号楼一层东数8门,美食;小吃快餐店,3.9,15.0,baidu,3.0
衣世界服装批发城(宾州东路),127.4825799,45.756551,购物,宾州东路与福盛西路交叉口西南100米,购物;市场,3.6,,baidu,6.0
花如玉鲜花工作室,126.6061007,45.7192412,购物,清滨路92-3号6单元5层2号,购物;商铺,3.5,,baidu,3.0
luckincoffee瑞幸咖啡(红旗茂购物广场店),126.6222692,45.6027769,餐饮,新疆大街117号红旗·Mall购物中心一层028号,美食;咖啡厅,3.9,15.0,baidu,1.0
天下共享炸串坊(宏图店),126.6895125,45.7787885,餐饮,宏图街264-1号1层3号,美食;小吃快餐店,3.7,19.0,baidu,10.0
哈尔滨庆轩快捷宾馆,126.5342028,45.8121694,住宿,前进家园1号楼1号商服(中源大道10868号),酒店,1.3,,baidu,0.0
一路领鲜串吧,126.680784,45.7054541,餐饮,通乡街216号,美食;中餐厅,3.7,45.0,baidu,13.0
蒙古往事全羊宴,126.5871594,45.757584,餐饮,河清街109号蒙古往事,美食;中餐厅,4.2,110.0,baidu,51.0
重庆小面熏酱小酒馆(东都·幸福里店),126.7772032,45.7863717,餐饮,黑龙江省哈尔滨市道外区G221(天恒大街)东都幸福里30栋16号门市,美食;小吃快餐店,3.6,,baidu,2.0
盛继咖啡(农林店),126.6397191,45.7227587,餐饮,农林街18-1号(与农林四道街交口),美食;咖啡厅,4.0,28.0,baidu,3.0
铭宜宾馆(哈尔滨西站店),126.576756,45.7060213,住宿,北兴街255号,酒店,4.2,,baidu,3.0
融惠微利便利店(龙江店),126.6456469,45.7600969,购物,龙江街15号,购物;便利店,3.4,,baidu,6.0
茉酸奶(哈尔滨金安国际店),126.6141486,45.7696581,餐饮,中央大街69号金安国际购物中心负一楼,美食;其他,4.3,19.0,baidu,50.0
琦琦小屋民宿(中源大道分店),126.5995031,45.8210448,住宿,哈尔滨市中源大道广信新城A区-7栋,酒店;民宿,4.4,,baidu,0.0
龙酱食福熏酱饺子馆,126.6483808,45.7465123,餐饮,革新街186-1号,美食;中餐厅,3.4,29.0,baidu,6.0
齐家炒货,126.8664813,45.2348259,购物,哈尔滨市五常市解放大街超越小区西南侧,购物;商铺,3.4,,baidu,0.0
鸿林粥铺生煎包(旭升南街店),126.6570734,45.7000658,餐饮,松海路与旭升南街交叉口23-2号,美食;小吃快餐店,3.4,14.0,baidu,12.0
聂大姐烧烤,129.5540461,46.3129314,餐饮,光明街29号,美食;中餐厅,4.2,60.0,baidu,12.0
大庄园肉业(革新店),126.6555516,45.7509483,购物,黑龙江省哈尔滨市南岗区革新街与黑山街交口一手店地下一层,购物;商铺,4.1,,baidu,11.0
哈尔滨卓佳民宿(冰雪大世界店),126.5139424,45.8037764,住宿,祥安南大街与世茂大道交叉口毅克拉公寓B栋2005室,酒店;民宿,4.5,,baidu,3.0
常善东太和板面(三姓街店),126.6541841,45.7641362,餐饮,黑龙江省哈尔滨市南岗区三姓街3号新发小区E13栋1单元1号,美食;小吃快餐店,3.6,12.0,baidu,5.0
菓匠甜品(安正小区店),126.6024864,45.7642503,餐饮,安宁街附177-2号,美食;其他,4.8,59.0,baidu,3.0
熊喵来了火锅(群力王府井店),126.5599577,45.7306906,餐饮,景江东路899号群力王府井4层003A、003B铺,美食;中餐厅,4.4,66.0,baidu,50.0
米村拌饭(哈东万达店),126.7538109,45.7143827,餐饮,"香福路52号哈东万达广场3楼3003（家得乐超市电梯,上3楼就能看见）",美食;小吃快餐店,4.3,31.0,baidu,54.0
李华泽热卤鸭货(龙江街店),126.642094,45.7621805,餐饮,黑龙江省哈尔滨市南岗区龙江街57号,美食;其他,3.7,32.0,baidu,13.0
明廊眼镜(黑龙江大学店),126.607785,45.7074202,购物,学府路72号(黑龙江大学地铁站3A口步行430米),购物;商铺,3.4,,baidu,6.0
喜利来蛋糕房,126.7741351,45.7870104,餐饮,天恒大街259号,美食;蛋糕甜品店,3.5,29.0,baidu,1.0
天亿源果蔬超市,127.1527181,44.9173036,购物,文化路369号,购物;超市,3.5,,baidu,1.0
李杰熏酱馆(老店),126.6392944,45.788733,餐饮,长春街39号,美食;其他,3.9,106.0,baidu,12.0
黑子碳烤大油边(隆泰花园店),128.7407893,45.9795212,餐饮,布谷街与杨树街交叉口东北80米,美食;中餐厅,3.6,,baidu,1.0
哈尔滨松北融创皇冠假日酒店,126.4889982,45.799806,住宿,丰源街233号,酒店,4.7,,baidu,109.0
抚顺原味经典麻辣拌·炸串(鸿朗花园店),126.5949387,45.7079791,餐饮,南开街238-2号鸿朗花园二期B13栋1层1号商服,美食;小吃快餐店,3.5,17.0,baidu,5.0
寻常百姓家之小桥木屋,126.6069121,45.7602694,住宿,哈尔滨市安国街104号院内门市,酒店,3.8,,baidu,0.0
哈尔滨千喜轰趴馆,126.570497,45.8175012,住宿,中源大道龙江第一村605-2栋,酒店,4.8,,baidu,12.0
滕家面餐饮馆(哈南之星店),126.6458369,45.6550718,餐饮,哈平路222号哈南之星小区2号商服3-1号门市,美食;小吃快餐店,3.3,,baidu,3.0
君创大转角正宗东北菜(友谊物业小区店),126.6084413,45.7754971,餐饮,友谊路副152-9,美食;中餐厅,3.6,57.0,baidu,6.0
冰城兄弟炭火锅,126.594716,45.7540199,餐饮,黑龙江省哈尔滨市道里区河阳街39号,美食;中餐厅,3.7,100.0,baidu,10.0
鸿福园饭店(西新春小区店),127.1593716,45.7599731,餐饮,兴宾大道开发区新村9号楼,美食;中餐厅,3.5,33.0,baidu,1.0
郎一家传统麻辣面(柏悦星城店),126.698197,45.7716627,餐饮,南直路370号柏悦星城5号楼1单元1层5号,美食;小吃快餐店,3.7,25.0,baidu,14.0
聚和成品大公鸡铁锅炖(跃兴街店),126.6360375,45.6769423,餐饮,跃兴街3-22号,美食;中餐厅,4.3,58.0,baidu,39.0
瑞利时西餐烘焙原料(名优城店),126.6421977,45.770893,餐饮,黑龙江省哈尔滨市道外区南极街68号(近景阳街)名优城F1,美食;外国餐厅,5.0,,baidu,1.0
海里一家里鲜切三文鱼(宣庆店),126.6684527,45.7498258,餐饮,宣庆小区4栋1层2号门市宣庆街15号（一手店旁）,美食;外国餐厅,4.1,44.0,baidu,15.0
丽枫酒店(五常冠业商业街店),127.1583712,44.9186538,住宿,雅臣路冠业商业街2-1栋1楼大厅,酒店,4.2,,baidu,12.0
爱壹座城民宿,126.5432501,45.8699447,住宿,哈尔滨市学院路志华商城13栋3单元402,酒店;民宿,4.2,,baidu,0.0
茉莉香鸭颈王(世纪花园店),126.5074809,45.806346,餐饮,世博路世纪花园A区7栋19号车库,美食;其他,3.4,26.0,baidu,5.0
哈尔滨松美旅馆,126.6048008,45.7723224,住宿,上游街146号,酒店,4.6,,baidu,4.0
武小龙功夫砂锅(哈西万达店),126.5860381,45.698476,餐饮,万隆路69号,美食;中餐厅,3.8,27.0,baidu,31.0
萱阳自选超市,126.6454429,45.7403572,购物,文化街64号,购物;超市,3.5,,baidu,1.0
中央红生鲜超市(蛟景综合超市店),126.7066448,45.7321603,购物,珠江路347号第7栋,购物;超市,3.6,,baidu,0.0
畅意人生烟酒商行(城东新居D区店),126.7204107,45.7289095,购物,黑龙江省哈尔滨市香坊区木材东街20号,购物;商铺,5.0,,baidu,2.0
柏记水饺(如家酒店·neo店),126.6898903,45.7654592,餐饮,先锋路236号,美食;小吃快餐店,3.2,36.0,baidu,10.0
中酒连锁(鲁商·松江新城林溪湾店),126.6199011,45.6827444,购物,健平路鲁商松江新城5地块20栋03号商铺,购物;商铺,3.5,,baidu,2.0
佳能相机官方旗舰店(教化电子大世界店),126.6243874,45.7460315,购物,黑龙江省哈尔滨市南岗区松花江街139号教化电子大世界2楼261号,购物;家电数码,3.7,,baidu,7.0
东哥碳烤小酒馆(幸福里小区店),127.9394228,45.2088416,餐饮,尚志大街幸福里6号楼3门市,美食;中餐厅,3.4,,baidu,1.0
约粉啵·新疆炒米粉(兴建小区会宾家园店),126.6402037,45.6015001,餐饮,友协街道会宾路副16号6单元1层1号(田园寿司店旁),美食;小吃快餐店,3.6,,baidu,2.0
鄂尔多斯互联网奢洗,126.6168588,45.7697804,购物,中央大街100号3楼,生活服务;其他,3.5,,baidu,3.0
夕日烧烤(吉星商住城店),126.684599,45.7524633,餐饮,黄河路吉星商住城1栋1层1号,美食;中餐厅,3.5,,baidu,7.0
luckincoffee瑞幸咖啡(中央大街百盛购物中心店),126.6112906,45.776814,餐饮,中央大街222号百盛购物中心一层058号,美食;咖啡厅,4.4,14.0,baidu,38.0
天龙陶瓷,126.746076,45.7711577,购物,黑龙江省哈尔滨市道外区先锋路8号禧龙陶瓷大市场c区,购物;家居建材,4.0,,baidu,7.0
老潼关·现烤肉夹馍·酸辣汤(百盛店),126.6753445,45.7828431,餐饮,红河一街区8栋一层8号,美食;小吃快餐店,3.5,,baidu,1.0
沸腾鱼蛙锅自助餐(文瑞小区店),126.6448468,45.7366355,餐饮,文瑞街2-6号,美食;其他,4.2,71.0,baidu,47.0
晨风大酒店,126.8006635,46.1937575,餐饮,康长路呼兰区第七中学东北侧约130米,美食;中餐厅,3.6,,baidu,3.0
公羊一元烧烤(哈西店),126.5847542,45.711834,餐饮,哈尔滨大街97号,美食;小吃快餐店,3.8,47.0,baidu,0.0
菜大全(淮河路店),126.6945682,45.761832,餐饮,红旗小区老区8栋3单元101号,美食,3.5,,baidu,3.0
尚视眼镜,126.5997592,45.7474999,购物,新阳路必优特369号1楼,购物;商铺,4.7,,baidu,1.0
哈尔滨市香坊区金源骨汤牛肉面店(宏博家园店),126.6342278,45.6132487,餐饮,宏博家园五号楼,美食;小吃快餐店,3.5,,baidu,1.0
金泰大酒店(富棉路店),127.13964,44.9121624,餐饮,葵花大街与富棉路交叉路口往西北约50米,美食;中餐厅,3.4,,baidu,4.0
北秀饭包凉皮,126.6263903,45.7534602,餐饮,松花江街48号,美食;小吃快餐店,3.6,,baidu,4.0
哈尔滨慕雪居民宿,126.699424,45.6869171,住宿,哈尔滨市进乡街东山聚宝B区八号楼二单元703,酒店;民宿,2.7,,baidu,0.0
足力健老人鞋(果戈里大街店),126.6546016,45.7497246,购物,黑龙江省哈尔滨市南岗区果戈里大街99号,购物;商铺,4.4,,baidu,10.0
大庄园肉业(西直路店),127.3939194,46.0783335,购物,西直路华星文苑,购物;商铺,3.5,,baidu,1.0
笨源村蜂蜜大麻花,129.5625873,46.3190199,餐饮,健康街健康小区西北侧,美食;小吃快餐店,3.5,,baidu,1.0
哈尔滨家和旅店,126.6405479,45.6958928,住宿,哈尔滨市哈平路169号电机新村4栋1单元101号,酒店,4.6,,baidu,0.0
无舍小住中央大街民宿(经纬七道街小区店),126.6071305,45.7670966,住宿,哈尔滨市经纬七道街小区-13号楼经纬七道街13号3单元2层202,酒店;民宿,4.8,,baidu,0.0
赵野兽药店,126.8666245,45.2346259,购物,哈尔滨市五常市拉林满族镇拉林镇大市场南大门东第三家,购物;商铺,5.0,,baidu,3.0
luckincoffee瑞幸咖啡(哈尔滨北京华联超市中山路店),126.6688817,45.7263571,餐饮,中山路61号北京华联哈尔滨六顺店一层0002号,美食;咖啡厅,4.2,13.0,baidu,33.0
五常玖龙宾馆(冠业·国际街区店),127.1592505,44.9190916,住宿,亚臣路463号,酒店;其他,4.7,,baidu,16.0
乐尚平价火锅(滨才店),126.5096727,45.8731634,餐饮,学院路776号,美食;中餐厅,3.6,61.0,baidu,20.0
坤小馆熏酱杀猪菜(金豪斯经典店),126.5876666,45.8846228,餐饮,利民开发区世纪路北上海大街金豪斯经典4栋2号商服,美食;中餐厅,3.6,,baidu,4.0
林丰木炭火锅,126.6450021,45.7538715,餐饮,建设街5号,美食;中餐厅,3.5,65.0,baidu,13.0
轻住·天盈时尚快捷酒店(中山路省医院店),126.6666654,45.7285167,住宿,黑龙江省哈尔滨市香坊区中山路88号,酒店,3.3,,baidu,0.0
宛鑫鲜花店,126.5920918,45.7511843,购物,前进路20-4号,购物;商铺,3.5,,baidu,2.0
齐市烤肉熏酱小酒馆(黑大三四高层小区店),126.6138518,45.7105108,餐饮,学府三道街与学文路交叉口东120米,美食;中餐厅,3.5,64.0,baidu,5.0
小老板烧烤(闽江路店),126.698774,45.7448893,餐饮,闽江路87号,美食;中餐厅,3.9,70.0,baidu,1.0
几余轻食(会展店),126.6855299,45.7594818,餐饮,淮河路382号,美食;小吃快餐店,3.5,30.0,baidu,26.0
压锅食代(宏伟路店),126.6948729,45.7727519,餐饮,宏伟小区13栋4单元1层2号,美食;中餐厅,3.6,32.0,baidu,12.0
林语餐厅,127.4430024,45.3987967,餐饮,黑龙江省哈尔滨市阿城区松峰山镇松峰山景区松峰山林语酒店,美食;其他,3.9,,baidu,1.0
铭琦日用品(哈尔秋林国际购物中心店),126.640415,45.7582689,购物,东大直街328号跨越新天地购物广场F1层,购物;商铺,3.5,,baidu,3.0
客再来宾馆,126.5776518,45.7056559,住宿,铁路街、和谐大街、哈尔滨大街、北兴街围合区域第S2栋1-2层22号,酒店,3.0,,baidu,5.0
华辰超市(百货大楼购物中心店),128.3239352,45.4513273,购物,延寿镇胜利街11委(百货大楼),购物;超市,3.4,,baidu,5.0
淘小淘便利店,126.6560722,45.7564438,购物,比乐街49-5号,购物;便利店,3.5,,baidu,1.0
祥和居传统麻辣面(电影机械厂家属小区店),126.6117614,45.6892788,餐饮,学府路173号电影机械厂家属小区,美食;小吃快餐店,3.5,12.0,baidu,3.0
中央大街喜达屋客栈(西头道街分店),126.6149911,45.7751567,住宿,哈尔滨市西头道街恒祥凯悦中央大街与西头道街交口,酒店,4.2,,baidu,1.0
予墨设计师民宿(红霞街2号分店),126.6043429,45.7701102,住宿,黑龙江|黑龙江哈尔滨道里区红霞街124号红霞街,酒店;民宿,4.8,,baidu,2.0
如家酒店(哈尔滨会展中心衡山路万达广场店),126.6716527,45.7402867,住宿,衡山路20号,酒店,4.8,,baidu,73.0
喜米煲仔饭,126.5743429,45.8846893,餐饮,利民开发区远东大街东、世纪路北电业小区1栋1-2层4号,美食;外国餐厅,3.5,18.0,baidu,3.0
撸虾兄弟小龙虾(会展店),126.6933234,45.7604403,餐饮,黑龙江省哈尔滨市南岗区淮河路222号,美食;中餐厅,3.7,46.0,baidu,1.0
汪世兴京味烤鸭(永泰城店),126.7539273,45.7140198,餐饮,永泰城52号家得乐超市内,美食;中餐厅,3.5,52.0,baidu,21.0
索尼数码影像核心店(教化店),126.624521,45.7461032,购物,黑龙江省哈尔滨市南岗区松花江街139号2楼250室,购物;家电数码,5.0,,baidu,3.0
双和盛泰商务宾馆(哈西万达广场高铁站店),126.5823305,45.7079694,住宿,哈尔滨大街132号,酒店,4.5,,baidu,38.0
华联超市(铭奥店),127.1696114,44.9189594,购物,黑龙江省哈尔滨市五常市希望大街313号,购物;超市,3.0,,baidu,2.0
明达眼镜(学府路店),126.6169,45.6665316,购物,学府路跃进街锦绣华城382-24号,购物;商铺,3.4,,baidu,1.0
回香阁(邮政街店),126.6405771,45.7621643,餐饮,邮政街35号,美食;中餐厅,3.5,42.0,baidu,17.0
雯鑫民宿,126.6400219,45.6952446,住宿,哈尔滨市育新头道街电机新村8栋3单元102室,酒店;民宿,4.7,,baidu,0.0
延途酒店式公寓(融创茂店),126.5133058,45.8033173,住宿,毅腾购物广场毅克拉公寓24楼,酒店,4.7,,baidu,0.0
物好美超市(宾州东路店),127.4827505,45.7559746,购物,哈尔滨市宾县宾州东路庙胡同综合大市场西北侧约30米,购物;超市,3.4,,baidu,1.0
王记牛杂面(长江路店),126.7586238,45.7508189,餐饮,长江路与香坊北路西北角北大荒辉煌小区3号楼00单元1层008号,美食;小吃快餐店,3.4,22.0,baidu,3.0
无名缘米粉(亚布力店),128.6029765,44.9286981,餐饮,亚布力镇和平路98号,美食;小吃快餐店,3.6,6.0,baidu,1.0
张记粥铺(延寿大医院店),128.3096442,45.444303,餐饮,北同福路县人民医院东门斜对面,美食;小吃快餐店,3.7,20.0,baidu,12.0
打包幸福(世博路店),126.5321843,45.8093356,餐饮,世博路678号4栋1-2层120号房,美食;蛋糕甜品店,4.4,19.0,baidu,51.0
早福气包子铺(金豪斯经典店),126.58599,45.8846345,餐饮,利民开发区金豪斯经典二期11号商服,美食;其他,3.7,,baidu,10.0
社区饺子王(林兴小区店),126.6208531,45.7217152,餐饮,林兴街12号,美食;中餐厅,3.8,48.0,baidu,32.0
虾出没海鲜烧烤,126.6933069,45.7634095,餐饮,辽河路33号,美食;中餐厅,3.7,37.0,baidu,21.0
大嫂全麦手擀面,126.6761914,45.7330106,餐饮,黑龙江省哈尔滨市香坊区菜艺街94号,美食;小吃快餐店,3.9,10.0,baidu,6.0
漫漫时光房东民宿(天旭街分店),126.5400079,45.8045737,住宿,哈尔滨市松北区世茂大道北岸明珠-201栋,酒店;民宿,4.7,,baidu,0.0
江南馄饨哥(联草街店),126.663275,45.7034571,餐饮,联草街润禾香都城1栋1层109号,美食;小吃快餐店,3.8,,baidu,2.0
汪世兴京味烤鸭(世纪花园店),126.5056265,45.8063667,餐饮,世纪花园C区78号楼1号商服,美食;中餐厅,3.5,27.0,baidu,30.0
融惠微利便利店(富力城店),126.6010106,45.8285521,购物,中源大道5599号富力城三期C6号楼103号商服,购物;便利店,3.7,,baidu,4.0
秋豪单记板面(河清街店),126.5876818,45.756895,餐饮,河清街75号,美食;小吃快餐店,3.9,15.0,baidu,3.0
果速达·果切(禹舜嘉园),126.5310825,45.8735469,购物,利民开发区美术家大街禹舜嘉园1栋A2号商服二楼,购物;商铺,3.4,,baidu,2.0
赤恋酒窖(鲁商·松江新城林溪湾店),126.6197497,45.6826912,购物,绥化路136号鲁商·松江新城(健平路南),购物;商铺,3.5,,baidu,1.0
志勇烧饼(太安大街店),126.6725579,45.780928,餐饮,太安大街40号,美食;小吃快餐店,3.9,7.0,baidu,10.0
一手店(永平小区店),126.666707,45.7833951,餐饮,东直路永平小区201栋沿街商铺,美食;其他,3.8,45.0,baidu,19.0
牛做主齐齐哈尔炭火烤肉(哈西店),126.5847992,45.7118839,餐饮,哈尔滨大街93号（金域蓝城）,美食;中餐厅,4.2,75.0,baidu,50.0
哈尔滨融创施柏阁酒店(融创乐园店),126.4893392,45.7992399,住宿,丰源街199号,酒店,4.8,459.0,baidu,62.0
李小烧烤(幸福里小区店),127.9396453,45.2088393,餐饮,尚志大街幸福里6号楼门市,美食;中餐厅,3.6,39.0,baidu,3.0
华南陶瓷,126.7453894,45.7707982,购物,黑龙江省哈尔滨市道外区先锋路8号禧龙陶瓷市场期d区3号,购物;家居建材,5.0,,baidu,1.0
遇见·1938坎卡德,126.608399,45.7782763,餐饮,斯大林街3-3号,美食;咖啡厅,4.0,15.0,baidu,4.0
开心食杂店(文苑路店),127.1490531,44.9185482,购物,文苑路146号实验小学,购物;便利店,3.5,,baidu,1.0
食里香源大理米线·麻辣烫(巴黎广场西区店),126.6437467,45.7201457,餐饮,和平路7号-2（巴黎广场西区店）,美食;小吃快餐店,3.6,21.0,baidu,5.0
盛雅酒店(哈尔滨西站哈西万达广场店),126.5769089,45.7068937,住宿,铁景街204号爱达88LOFT6栋14A层,酒店,4.8,,baidu,55.0
大庄园肉业(嘉园店),126.6918006,45.7754211,购物,宏伟路139-1号,购物;商铺,3.9,,baidu,16.0
莓妮果果,126.6155033,45.7689138,餐饮,黑龙江省哈尔滨市道里区西十二道街45号,美食;其他,4.4,12.0,baidu,50.0
石记干果(安和店),126.6064811,45.753773,购物,新阳路241号,购物;商铺,3.6,,baidu,1.0
秀不二日本料理,126.6842922,45.7525391,餐饮,黄河路170号,美食;外国餐厅,4.5,147.0,baidu,38.0
鲟鳇世家全鱼火锅(提拉米苏店),126.5872223,45.7446826,餐饮,前进路56-7号,美食;中餐厅,3.6,169.0,baidu,17.0
好运来餐馆(健康路店),126.6492116,45.7078712,餐饮,健康路36-8号,美食;小吃快餐店,3.3,52.0,baidu,5.0
花禧花艺(星光耀广场店),126.5233394,45.7307638,购物,群力大道与朗江路交汇处(三期)5栋1层8号商服,购物;商铺,3.6,,baidu,2.0
灶座小锅烀饼·铁锅炖(河柏街店),126.5790897,45.7445508,餐饮,河柏街28号,美食;中餐厅,4.7,64.0,baidu,64.0
松北区世贸大道附近的民宿(世茂大道店),126.5418696,45.8044704,住宿,哈尔滨市世贸大道760号北岸明珠小区203栋2单元204室,酒店;民宿,4.7,,baidu,0.0
魏家面食店,126.6253663,45.7526043,餐饮,下夹树街13号,美食;小吃快餐店,3.5,22.0,baidu,5.0
永安时尚旅馆(泰山西路店),126.6948904,45.7462203,住宿,黑龙江省哈尔滨市南岗区闽江路闽江小区二期4栋3单元,酒店,4.6,,baidu,0.0
小杰街边烤肉(宣庆小区店),126.6683269,45.748488,餐饮,宣和街宣庆小区13栋3单元1层2号,美食;中餐厅,3.9,62.0,baidu,36.0
